Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
14.03.2009 16:20:00,988.61,9.88,283.97,2.81,61.31,12.2,7.48,4.72,4.72,7.56,1213.29,4,5.5,202.8
14.03.2009 16:30:00,988.6,9.82,283.91,2.88,61.9,12.15,7.52,4.63,4.74,7.61,1213.51,4.41,6.75,218
14.03.2009 16:40:00,988.56,9.76,283.85,2.89,62.19,12.1,7.52,4.57,4.75,7.61,1213.72,4.34,6.75,213.3
14.03.2009 16:50:00,988.47,9.76,283.86,2.86,62.04,12.1,7.51,4.59,4.74,7.59,1213.61,3.92,5.13,205
14.03.2009 17:00:00,988.49,9.66,283.76,2.79,62.15,12.02,7.47,4.55,4.71,7.56,1214.09,4.02,5.63,210.4
14.03.2009 17:10:00,988.5,9.67,283.77,2.9,62.6,12.02,7.53,4.5,4.75,7.61,1214.03,3.44,4.88,216
14.03.2009 17:20:00,988.62,9.63,283.72,2.82,62.39,11.99,7.48,4.51,4.72,7.57,1214.37,3.49,5,213.3
14.03.2009 17:30:00,988.62,9.57,283.66,2.87,62.89,11.94,7.51,4.43,4.74,7.6,1214.61,3.48,4.63,210.9
14.03.2009 17:40:00,988.62,9.49,283.58,2.87,63.21,11.88,7.51,4.37,4.74,7.6,1214.96,3.29,4.88,206.9
14.03.2009 17:50:00,988.63,9.42,283.51,2.9,63.66,11.82,7.53,4.3,4.75,7.61,1215.26,2.37,4,205.6
14.03.2009 18:00:00,988.59,9.3,283.39,2.92,64.28,11.73,7.54,4.19,4.76,7.63,1215.72,2.48,3.75,208.3
14.03.2009 18:10:00,988.47,9.22,283.32,2.89,64.46,11.67,7.52,4.15,4.75,7.61,1215.93,3.32,5,200.5
14.03.2009 18:20:00,988.5,9.16,283.26,2.83,64.45,11.62,7.49,4.13,4.73,7.57,1216.24,2.97,4.38,208.6
14.03.2009 18:30:00,988.56,9.02,283.11,2.99,65.83,11.51,7.58,3.93,4.78,7.66,1216.87,3.86,5.88,213.5
14.03.2009 18:40:00,988.64,8.82,282.9,3.12,67.33,11.35,7.64,3.71,4.82,7.73,1217.8,2.93,4.13,207.2
14.03.2009 18:50:00,988.74,8.67,282.74,3.21,68.46,11.24,7.69,3.54,4.85,7.78,1218.55,2.63,3.63,199.8
14.03.2009 19:00:00,988.74,8.51,282.58,3.26,69.47,11.12,7.72,3.39,4.87,7.81,1219.23,2.33,2.75,198.6
14.03.2009 19:10:00,988.75,8.37,282.44,3.26,70.1,11.01,7.72,3.29,4.87,7.81,1219.85,1.71,2.25,207.4
14.03.2009 19:20:00,988.74,8.24,282.31,3.27,70.8,10.92,7.73,3.19,4.88,7.82,1220.4,2.14,2.75,205.1
14.03.2009 19:30:00,988.82,8.02,282.09,3.26,71.8,10.75,7.72,3.03,4.87,7.81,1221.46,2.5,3,208.5
14.03.2009 19:40:00,988.85,7.69,281.75,3.17,73,10.51,7.67,2.84,4.84,7.76,1222.95,2.91,3.5,207.8
14.03.2009 19:50:00,988.85,7.44,281.5,3.14,74.1,10.33,7.66,2.68,4.83,7.74,1224.05,2.67,3.5,217.1
14.03.2009 20:00:00,988.83,7.37,281.43,3.08,74.1,10.29,7.62,2.66,4.81,7.71,1224.35,2.78,3.5,217.7
14.03.2009 20:10:00,988.77,7.32,281.39,3.03,74.1,10.25,7.6,2.65,4.79,7.68,1224.5,2.87,3.63,213.9
14.03.2009 20:20:00,988.79,7.32,281.39,2.99,73.9,10.25,7.57,2.68,4.78,7.66,1224.54,2.57,3.25,209.3
14.03.2009 20:30:00,988.81,7.48,281.54,2.95,72.9,10.36,7.55,2.81,4.77,7.64,1223.87,2.15,3.88,204.6
14.03.2009 20:40:00,988.78,7.37,281.44,2.94,73.4,10.29,7.55,2.74,4.76,7.64,1224.32,1.03,2.25,195.4
14.03.2009 20:50:00,988.76,7.31,281.38,3.17,74.9,10.24,7.67,2.57,4.84,7.76,1224.5,1.27,2.5,146.8
14.03.2009 21:00:00,988.79,7.25,281.32,3.19,75.3,10.2,7.68,2.52,4.85,7.77,1224.79,1.04,2,183.2
14.03.2009 21:10:00,988.8,7.21,281.27,3.13,75.2,10.17,7.65,2.52,4.83,7.74,1224.99,1.37,2.38,197.1
14.03.2009 21:20:00,988.83,7.14,281.2,3.1,75.4,10.12,7.63,2.49,4.82,7.72,1225.34,0.81,1.38,210.7
14.03.2009 21:30:00,988.76,7.15,281.22,3.13,75.5,10.13,7.65,2.48,4.83,7.74,1225.21,0.8,1.63,160.3
14.03.2009 21:40:00,988.77,7.12,281.19,3.12,75.6,10.11,7.64,2.47,4.82,7.73,1225.35,0.9,1.63,144.5
14.03.2009 21:50:00,988.77,7.05,281.12,3.12,76,10.06,7.65,2.41,4.82,7.73,1225.66,1.21,2.25,151.7
14.03.2009 22:00:00,988.77,6.96,281.02,3.14,76.6,10,7.66,2.34,4.83,7.75,1226.06,1.04,1.88,193.6
14.03.2009 22:10:00,988.71,6.91,280.98,3.17,77,9.96,7.67,2.29,4.84,7.76,1226.19,1.46,2.25,183.9
14.03.2009 22:20:00,988.82,6.9,280.96,3.25,77.5,9.96,7.72,2.24,4.87,7.8,1226.37,1.13,1.88,167.5
14.03.2009 22:30:00,988.9,6.94,281,3.38,78,9.99,7.79,2.2,4.91,7.88,1226.23,1.18,2.38,161
14.03.2009 22:40:00,988.9,6.96,281.02,3.55,78.8,10,7.88,2.12,4.97,7.97,1226.1,0.52,1.5,145.4
14.03.2009 22:50:00,988.89,6.96,281.02,3.85,80.5,10,8.05,1.95,5.08,8.14,1226.02,0.34,1.25,66.47
14.03.2009 23:00:00,988.91,6.93,280.98,4.27,83.1,9.98,8.29,1.69,5.23,8.38,1226.07,0.62,1.63,132.1
14.03.2009 23:10:00,988.89,6.79,280.84,4.59,85.8,9.88,8.48,1.4,5.35,8.57,1226.56,0.9,1.75,172.7
14.03.2009 23:20:00,988.93,6.64,280.7,4.59,86.7,9.78,8.48,1.3,5.35,8.58,1227.24,1.25,3.13,6.28
14.03.2009 23:30:00,989.02,6.81,280.86,5.07,88.6,9.9,8.77,1.13,5.53,8.87,1226.48,1.03,2.25,217
14.03.2009 23:40:00,989.18,7.01,281.04,5.23,88.4,10.03,8.87,1.16,5.6,8.97,1225.77,0.72,2.25,11.9
14.03.2009 23:50:00,989.24,6.88,280.91,5.17,88.8,9.95,8.83,1.11,5.57,8.93,1226.41,0.64,1.75,44.79
15.03.2009 00:00:00,989.35,6.81,280.82,5.12,89,9.89,8.81,1.09,5.55,8.9,1226.91,0.49,1,69.87
15.03.2009 00:10:00,989.37,6.79,280.81,5.22,89.7,9.88,8.86,1.02,5.59,8.96,1226.98,0.27,0.63,89.7
15.03.2009 00:20:00,989.39,6.99,281.01,5.61,90.9,10.02,9.11,0.91,5.75,9.21,1225.99,1.11,2.5,267.1
15.03.2009 00:30:00,989.54,7.41,281.42,6.03,90.9,10.31,9.38,0.94,5.91,9.47,1224.23,1.85,3.5,270.2
15.03.2009 00:40:00,989.64,7.56,281.56,6.08,90.3,10.42,9.41,1.01,5.94,9.51,1223.68,1.76,2.75,255.7
15.03.2009 00:50:00,989.66,7.56,281.56,6.06,90.2,10.42,9.4,1.02,5.93,9.5,1223.71,2.53,4,262.8
15.03.2009 01:00:00,989.8,7.53,281.51,6.08,90.5,10.4,9.41,0.99,5.94,9.51,1224.01,2.48,4.63,255.8
15.03.2009 01:10:00,989.93,7.44,281.41,6.13,91.4,10.33,9.45,0.89,5.96,9.54,1224.55,2.25,3.63,251.2
15.03.2009 01:20:00,990,7.42,281.39,6.18,91.8,10.32,9.47,0.85,5.97,9.57,1224.71,2.04,3.38,259.1
15.03.2009 01:30:00,990.02,7.36,281.33,6.12,91.8,10.28,9.44,0.84,5.95,9.53,1225.02,1.76,3.25,255.5
15.03.2009 01:40:00,990.15,7.36,281.32,6.1,91.7,10.28,9.43,0.85,5.94,9.52,1225.18,1.43,4.38,261.9
15.03.2009 01:50:00,990.2,7.35,281.3,6.06,91.5,10.27,9.4,0.87,5.92,9.49,1225.3,1.53,2.63,280.4
15.03.2009 02:00:00,990.14,7.28,281.24,5.88,90.8,10.22,9.28,0.94,5.85,9.37,1225.59,1.99,3.88,291.8
15.03.2009 02:10:00,990.26,7.23,281.18,5.64,89.6,10.19,9.13,1.06,5.75,9.22,1226.03,1.44,2.88,271.9
15.03.2009 02:20:00,990.47,7.16,281.09,5.44,88.8,10.14,9,1.14,5.67,9.09,1226.65,2.07,3.63,265
15.03.2009 02:30:00,990.59,7.07,280.99,5.26,88.2,10.08,8.89,1.19,5.6,8.97,1227.25,1.5,2.5,270.5
15.03.2009 02:40:00,990.63,6.92,280.84,5.16,88.5,9.98,8.83,1.15,5.56,8.91,1227.97,2.01,4.25,264.8
15.03.2009 02:50:00,990.6,6.79,280.71,5.1,88.9,9.89,8.79,1.1,5.54,8.87,1228.52,1.8,3.5,288.2
15.03.2009 03:00:00,990.53,6.7,280.63,5.02,89,9.82,8.74,1.08,5.51,8.83,1228.85,1.22,2.13,254.4
15.03.2009 03:10:00,990.56,6.55,280.46,4.93,89.4,9.72,8.69,1.03,5.47,8.77,1229.61,2.17,4.38,261.3
15.03.2009 03:20:00,990.56,6.48,280.39,4.72,88.5,9.67,8.56,1.11,5.39,8.64,1229.98,2.3,4.25,282.1
15.03.2009 03:30:00,990.69,6.42,280.33,4.44,87.1,9.64,8.39,1.24,5.29,8.47,1230.45,2.3,4.38,263.1
15.03.2009 03:40:00,990.81,6.35,280.25,4.17,85.9,9.59,8.24,1.35,5.19,8.31,1230.98,2.77,4.63,266
15.03.2009 03:50:00,991.02,6.28,280.16,3.87,84.5,9.54,8.06,1.48,5.07,8.13,1231.67,2.44,5.13,277.5
15.03.2009 04:00:00,991.15,6.13,280,3.56,83.5,9.45,7.89,1.56,4.96,7.96,1232.54,2.37,4.38,261
15.03.2009 04:10:00,991.18,6,279.87,3.31,82.8,9.36,7.75,1.61,4.88,7.82,1233.21,2.64,4.75,256.2
15.03.2009 04:20:00,991.16,5.86,279.73,2.98,81.7,9.27,7.57,1.7,4.76,7.64,1233.91,2.66,5.13,264.8
15.03.2009 04:30:00,991.29,5.75,279.61,2.76,81,9.2,7.45,1.75,4.69,7.52,1234.6,1.44,2.75,265.2
15.03.2009 04:40:00,991.46,5.69,279.54,2.75,81.3,9.16,7.45,1.71,4.69,7.51,1235.09,1.46,2.5,257.2
15.03.2009 04:50:00,991.55,5.68,279.52,2.83,81.8,9.16,7.49,1.67,4.71,7.55,1235.21,2.49,4.38,255.8
15.03.2009 05:00:00,991.57,5.75,279.58,2.84,81.5,9.2,7.49,1.7,4.71,7.56,1234.95,2.71,4.63,254.5
15.03.2009 05:10:00,991.67,5.85,279.68,2.85,81,9.26,7.5,1.76,4.72,7.56,1234.62,2.62,4.63,260.6
15.03.2009 05:20:00,991.81,5.94,279.75,2.83,80.4,9.32,7.49,1.83,4.71,7.55,1234.42,2.7,4,259.4
15.03.2009 05:30:00,991.84,5.97,279.78,2.88,80.5,9.34,7.52,1.82,4.73,7.58,1234.3,2.05,3.25,253.4
15.03.2009 05:40:00,991.95,5.91,279.71,2.91,81,9.3,7.53,1.77,4.74,7.59,1234.71,2.22,3.75,254.9
15.03.2009 05:50:00,992.02,5.9,279.7,2.99,81.5,9.3,7.58,1.72,4.76,7.64,1234.79,2.38,3.88,251.5
15.03.2009 06:00:00,992.08,5.86,279.66,3.02,81.9,9.27,7.59,1.68,4.77,7.65,1235.03,2.04,3.13,249.8
15.03.2009 06:10:00,992.1,5.89,279.68,3.08,82.1,9.28,7.62,1.66,4.79,7.68,1234.94,2.32,4,257.5
15.03.2009 06:20:00,992.15,5.83,279.62,3.11,82.6,9.25,7.64,1.61,4.8,7.7,1235.23,1.99,3.38,250.6
15.03.2009 06:30:00,992.24,5.72,279.5,3.25,84.1,9.18,7.72,1.46,4.85,7.78,1235.81,1.5,3.25,247.6
15.03.2009 06:40:00,992.33,5.58,279.35,3.38,85.7,9.09,7.79,1.3,4.9,7.85,1236.52,1.03,2,230
15.03.2009 06:50:00,992.31,5.48,279.26,3.45,86.7,9.03,7.83,1.2,4.92,7.89,1236.89,1.62,4.13,259.3
15.03.2009 07:00:00,992.35,5.45,279.22,3.5,87.2,9.01,7.85,1.15,4.94,7.92,1237.07,2.04,3.5,256
15.03.2009 07:10:00,992.48,5.57,279.34,3.49,86.4,9.09,7.85,1.24,4.93,7.91,1236.69,3.04,5.38,253.9
15.03.2009 07:20:00,992.48,5.69,279.45,3.48,85.6,9.16,7.84,1.32,4.93,7.9,1236.17,2,3.88,245.7
15.03.2009 07:30:00,992.58,5.73,279.48,3.48,85.4,9.18,7.84,1.34,4.93,7.9,1236.13,2.03,5.25,243
15.03.2009 07:40:00,992.68,5.79,279.53,3.52,85.3,9.22,7.87,1.36,4.94,7.92,1235.99,1.38,2.63,253.4
15.03.2009 07:50:00,992.77,5.78,279.52,3.53,85.4,9.22,7.87,1.35,4.95,7.93,1236.12,1.78,4.13,249.1
15.03.2009 08:00:00,992.82,5.78,279.51,3.59,85.8,9.22,7.91,1.31,4.97,7.96,1236.18,1.61,4.13,249.8
15.03.2009 08:10:00,992.87,5.89,279.62,3.65,85.5,9.29,7.94,1.35,4.99,8,1235.74,1.35,2.63,221.8
15.03.2009 08:20:00,992.91,5.98,279.71,3.66,85,9.34,7.94,1.4,4.99,8,1235.39,1.62,3,224.6
15.03.2009 08:30:00,992.96,6.09,279.81,3.66,84.4,9.42,7.95,1.47,4.99,8,1234.97,1.74,3.38,231.3
15.03.2009 08:40:00,993.04,6.3,280.01,3.6,82.8,9.55,7.91,1.64,4.97,7.96,1234.17,2.09,4.38,258.5
15.03.2009 08:50:00,993.11,6.42,280.14,3.64,82.3,9.64,7.93,1.71,4.98,7.99,1233.68,2.7,5.25,258.1
15.03.2009 09:00:00,993.3,6.13,279.83,3.52,83.3,9.45,7.87,1.58,4.94,7.92,1235.22,4.03,7.5,254.8
15.03.2009 09:10:00,993.48,5.79,279.47,3.4,84.6,9.22,7.8,1.42,4.9,7.85,1237.02,3.68,7.5,264.7
15.03.2009 09:20:00,993.55,5.39,279.06,3.36,86.7,8.97,7.78,1.19,4.88,7.83,1238.89,3.39,6.38,254.1
15.03.2009 09:30:00,993.66,5.13,278.79,3.52,89.3,8.81,7.86,0.94,4.94,7.91,1240.16,2.28,4.63,256.9
15.03.2009 09:40:00,993.76,5.14,278.79,3.68,90.3,8.81,7.96,0.85,5,8.01,1240.2,2.55,4.63,254.1
15.03.2009 09:50:00,993.86,5.21,278.86,3.83,90.8,8.86,8.04,0.81,5.05,8.09,1239.95,2.28,5.25,255.2
15.03.2009 10:00:00,993.91,5.26,278.91,3.96,91.3,8.89,8.12,0.77,5.09,8.17,1239.75,1.62,3.25,252.4
15.03.2009 10:10:00,994.02,5.36,279,4.06,91.3,8.95,8.17,0.78,5.13,8.22,1239.42,1.79,4,250.8
15.03.2009 10:20:00,994.09,5.44,279.07,4.11,91.1,9,8.2,0.8,5.15,8.25,1239.14,2.42,4.5,250.5
15.03.2009 10:30:00,994.16,5.52,279.15,4.17,91,9.05,8.24,0.81,5.17,8.28,1238.85,1.74,3.88,255.2
15.03.2009 10:40:00,994.27,5.59,279.21,4.23,90.9,9.1,8.27,0.83,5.19,8.32,1238.65,1.73,3.25,253.6
15.03.2009 10:50:00,994.29,5.71,279.32,4.28,90.5,9.17,8.3,0.87,5.21,8.35,1238.15,2.05,5.13,256.5
15.03.2009 11:00:00,994.36,5.87,279.48,4.41,90.3,9.28,8.38,0.9,5.26,8.42,1237.47,1.72,3.5,244.7
15.03.2009 11:10:00,994.45,6.03,279.64,4.59,90.4,9.38,8.48,0.9,5.32,8.53,1236.82,2.04,3.75,257.6
15.03.2009 11:20:00,994.59,6.3,279.9,4.81,90.1,9.56,8.61,0.95,5.4,8.66,1235.72,1.16,2.25,234.7
15.03.2009 11:30:00,994.71,6.33,279.91,4.75,89.6,9.57,8.58,1,5.38,8.62,1235.79,2.66,6,253.7
15.03.2009 11:40:00,994.76,6.13,279.71,4.47,89.1,9.44,8.41,1.03,5.28,8.46,1236.82,2.72,5.38,249.4
15.03.2009 11:50:00,994.8,6.11,279.69,4.51,89.4,9.43,8.43,1,5.29,8.48,1236.92,3.18,5.25,247.7
15.03.2009 12:00:00,994.91,6.19,279.76,4.66,89.9,9.48,8.52,0.96,5.35,8.57,1236.68,2.09,4.25,253.1
15.03.2009 12:10:00,995,6.13,279.69,4.55,89.6,9.44,8.46,0.98,5.3,8.5,1237.11,2.65,4.75,262.4
15.03.2009 12:20:00,995.02,6.12,279.68,4.55,89.6,9.44,8.46,0.98,5.3,8.5,1237.14,2.87,7.38,252.2
15.03.2009 12:30:00,995.05,6.17,279.73,4.55,89.3,9.47,8.46,1.01,5.3,8.5,1236.97,3.1,5.13,258.4
15.03.2009 12:40:00,995.07,6.29,279.85,4.73,89.7,9.55,8.57,0.98,5.37,8.61,1236.39,1.8,3.88,248
15.03.2009 12:50:00,995.12,6.4,279.96,4.78,89.3,9.62,8.59,1.03,5.39,8.64,1235.96,2.46,4.38,245
15.03.2009 13:00:00,995.22,6.48,280.02,4.75,88.7,9.67,8.58,1.09,5.38,8.62,1235.76,2.44,5,246.2
15.03.2009 13:10:00,995.24,6.52,280.06,4.74,88.4,9.7,8.57,1.12,5.38,8.61,1235.62,2.95,5.5,244.7
15.03.2009 13:20:00,995.25,6.46,280,4.64,88.1,9.66,8.51,1.15,5.34,8.55,1235.89,2.64,6.63,264.2
15.03.2009 13:30:00,995.27,6.4,279.94,4.63,88.4,9.62,8.51,1.12,5.33,8.55,1236.2,2.29,4.63,263.6
15.03.2009 13:40:00,995.33,6.31,279.84,4.52,88.3,9.56,8.44,1.12,5.29,8.48,1236.72,3.15,7,253.6
15.03.2009 13:50:00,995.36,6.37,279.9,4.6,88.4,9.6,8.49,1.11,5.32,8.53,1236.46,2.38,5.25,256.1
15.03.2009 14:00:00,995.36,6.58,280.11,4.88,88.9,9.74,8.66,1.08,5.43,8.7,1235.46,2.07,4.88,258.2
15.03.2009 14:10:00,995.39,6.69,280.22,4.93,88.5,9.82,8.69,1.13,5.45,8.73,1234.97,2.19,4,249.8
15.03.2009 14:20:00,995.47,6.63,280.16,4.91,88.7,9.78,8.67,1.1,5.44,8.71,1235.34,2.36,4,248.2
15.03.2009 14:30:00,995.49,6.58,280.1,4.92,89.1,9.74,8.68,1.06,5.44,8.72,1235.6,1.99,4.38,250.7
15.03.2009 14:40:00,995.55,6.45,279.97,4.78,89,9.66,8.59,1.06,5.39,8.63,1236.29,2.33,4.38,254.5
15.03.2009 14:50:00,995.62,6.31,279.82,4.7,89.4,9.56,8.55,1.01,5.36,8.59,1237.01,1.79,3.13,253.6
15.03.2009 15:00:00,995.66,6.18,279.69,4.53,89.1,9.48,8.44,1.03,5.29,8.48,1237.68,2.53,4.25,250.3
15.03.2009 15:10:00,995.67,6.21,279.72,4.53,88.9,9.5,8.44,1.05,5.29,8.48,1237.55,1.92,4.25,237.5
15.03.2009 15:20:00,995.81,6.29,279.79,4.54,88.5,9.55,8.45,1.1,5.3,8.49,1237.39,2.29,4.63,247.5
15.03.2009 15:30:00,995.95,6.33,279.81,4.54,88.3,9.57,8.45,1.12,5.3,8.49,1237.39,2.06,3.63,252.3
15.03.2009 15:40:00,996.04,6.39,279.86,4.44,87.3,9.61,8.39,1.22,5.26,8.42,1237.28,2.25,4.5,255.9
15.03.2009 15:50:00,996.16,6.52,279.99,4.36,86,9.7,8.34,1.36,5.23,8.38,1236.84,2.19,3.88,273.3
15.03.2009 16:00:00,996.2,6.56,280.02,4.29,85.4,9.73,8.31,1.42,5.2,8.34,1236.77,2.22,4.13,251.6
15.03.2009 16:10:00,996.33,6.55,280,4.22,85,9.72,8.26,1.46,5.17,8.29,1236.98,2.27,4.88,257.5
15.03.2009 16:20:00,996.42,6.51,279.96,4.1,84.5,9.7,8.19,1.5,5.13,8.22,1237.28,2.95,5.38,254.5
15.03.2009 16:30:00,996.48,6.5,279.94,4.09,84.5,9.69,8.19,1.5,5.13,8.22,1237.42,2.71,4.75,264.1
15.03.2009 16:40:00,996.68,6.43,279.86,4.12,85.1,9.64,8.21,1.44,5.14,8.23,1237.96,2.45,4.63,247.6
15.03.2009 16:50:00,996.85,6.43,279.84,4.1,85,9.64,8.2,1.45,5.13,8.22,1238.17,2.7,5.38,261.7
15.03.2009 17:00:00,996.94,6.45,279.86,3.99,84.2,9.66,8.13,1.53,5.09,8.16,1238.23,2.35,4.25,267.7
15.03.2009 17:10:00,997.04,6.41,279.8,3.96,84.3,9.62,8.11,1.51,5.08,8.14,1238.56,2.73,4.75,263.5
15.03.2009 17:20:00,997.12,6.36,279.75,4.03,85,9.59,8.15,1.44,5.1,8.18,1238.87,2.58,4,269.7
15.03.2009 17:30:00,997.33,6.41,279.78,4.06,84.9,9.62,8.17,1.45,5.11,8.19,1238.9,2.29,4.63,266
15.03.2009 17:40:00,997.51,6.4,279.76,4.07,85,9.62,8.18,1.44,5.11,8.2,1239.16,2.34,4.38,265.3
15.03.2009 17:50:00,997.55,6.41,279.77,4.07,84.9,9.63,8.18,1.45,5.11,8.2,1239.13,2.24,4.25,258.1
15.03.2009 18:00:00,997.64,6.37,279.72,4.09,85.3,9.6,8.19,1.41,5.12,8.21,1239.43,2.29,4.38,262.1
15.03.2009 18:10:00,997.78,6.37,279.7,4.06,85.1,9.6,8.17,1.43,5.11,8.19,1239.64,1.87,3.75,261.3
15.03.2009 18:20:00,997.92,6.37,279.69,4.04,85,9.6,8.16,1.44,5.1,8.18,1239.81,1.94,3.88,262.1
15.03.2009 18:30:00,998.14,6.32,279.62,4.04,85.3,9.57,8.16,1.41,5.1,8.17,1240.32,2.13,3.75,259.8
15.03.2009 18:40:00,998.31,6.26,279.55,4.01,85.5,9.53,8.14,1.38,5.09,8.16,1240.8,2.79,4.38,260
15.03.2009 18:50:00,998.48,6.24,279.52,4.04,85.8,9.51,8.16,1.35,5.1,8.17,1241.1,2.03,3.75,256.6
15.03.2009 19:00:00,998.67,6.24,279.5,4.04,85.8,9.51,8.16,1.35,5.1,8.17,1241.33,1.73,3.25,270
15.03.2009 19:10:00,998.82,6.26,279.52,4.1,86,9.53,8.2,1.33,5.12,8.21,1241.38,1.18,3.13,254
15.03.2009 19:20:00,998.87,6.2,279.45,4.17,86.8,9.49,8.23,1.25,5.14,8.24,1241.72,1.25,2.75,256.2
15.03.2009 19:30:00,998.97,6.16,279.4,4.16,87,9.46,8.23,1.23,5.14,8.24,1242.01,1.88,3.13,260.2
15.03.2009 19:40:00,999.13,6.12,279.35,4.14,87.1,9.44,8.22,1.22,5.13,8.23,1242.38,2.05,3.13,263.2
15.03.2009 19:50:00,999.26,6.17,279.39,4.19,87.1,9.47,8.25,1.22,5.15,8.25,1242.32,1.86,3.75,254.8
15.03.2009 20:00:00,999.31,6.13,279.34,4.2,87.4,9.44,8.25,1.19,5.15,8.26,1242.57,2.16,3.5,257.4
15.03.2009 20:10:00,999.44,6.11,279.32,4.2,87.5,9.43,8.25,1.18,5.15,8.26,1242.81,2.05,3.25,274.7
15.03.2009 20:20:00,999.61,6.1,279.29,4.24,87.8,9.43,8.28,1.15,5.17,8.28,1243.04,1.82,3.88,270.4
15.03.2009 20:30:00,999.73,6.06,279.24,4.28,88.3,9.4,8.3,1.1,5.18,8.3,1243.38,2.29,4,262.8
15.03.2009 20:40:00,999.83,5.84,279.01,4.32,89.9,9.26,8.32,0.93,5.19,8.32,1244.46,1.79,3,274.1
15.03.2009 20:50:00,999.91,5.71,278.88,4.4,91.2,9.17,8.37,0.81,5.22,8.37,1245.1,1.74,3.63,266.2
15.03.2009 21:00:00,999.97,5.7,278.86,4.48,91.8,9.17,8.42,0.75,5.25,8.42,1245.21,1.79,3.25,261.2
15.03.2009 21:10:00,1000.07,5.73,278.88,4.53,92,9.18,8.45,0.73,5.27,8.45,1245.21,2.05,3.63,261.6
15.03.2009 21:20:00,1000.18,5.73,278.87,4.55,92.1,9.18,8.46,0.73,5.28,8.46,1245.33,1.95,3.5,255.5
15.03.2009 21:30:00,1000.25,5.68,278.82,4.57,92.6,9.15,8.47,0.68,5.29,8.47,1245.65,2.23,4,262.6
15.03.2009 21:40:00,1000.37,5.64,278.77,4.61,93.1,9.12,8.5,0.63,5.3,8.49,1245.97,2.35,3.38,258.9
15.03.2009 21:50:00,1000.42,5.66,278.78,4.66,93.3,9.14,8.53,0.61,5.32,8.52,1245.91,2.52,3.88,257
15.03.2009 22:00:00,1000.47,5.68,278.8,4.72,93.5,9.15,8.56,0.59,5.34,8.55,1245.87,2.56,3.88,252.9
15.03.2009 22:10:00,1000.65,5.68,278.79,4.72,93.5,9.15,8.56,0.59,5.34,8.55,1246.09,2.62,3.88,254.1
15.03.2009 22:20:00,1000.71,5.7,278.81,4.72,93.4,9.17,8.56,0.61,5.34,8.56,1246.06,2.6,3.88,253.4
15.03.2009 22:30:00,1000.77,5.74,278.83,4.74,93.3,9.19,8.57,0.62,5.35,8.57,1245.99,2.86,4.75,259.8
15.03.2009 22:40:00,1000.79,5.77,278.87,4.73,93,9.21,8.56,0.64,5.34,8.56,1245.86,2.77,4.25,257.2
15.03.2009 22:50:00,1000.87,5.73,278.82,4.66,92.8,9.18,8.52,0.66,5.31,8.52,1246.16,2.6,4,257.6
15.03.2009 23:00:00,1000.9,5.69,278.78,4.64,92.9,9.16,8.51,0.65,5.31,8.5,1246.37,2.52,4,255.7
15.03.2009 23:10:00,1000.93,5.73,278.81,4.67,92.9,9.18,8.53,0.65,5.32,8.52,1246.25,1.83,2.88,258.6
15.03.2009 23:20:00,1001.03,5.8,278.88,4.73,92.8,9.23,8.57,0.66,5.34,8.56,1246.02,1.29,2.75,258.6
15.03.2009 23:30:00,1001.1,5.84,278.91,4.73,92.6,9.25,8.57,0.68,5.34,8.56,1245.95,1.77,3.75,257.8
15.03.2009 23:40:00,1001.13,5.85,278.92,4.71,92.4,9.26,8.55,0.7,5.33,8.55,1245.95,1.7,4.13,256.9
15.03.2009 23:50:00,1001.17,5.82,278.89,4.64,92.1,9.24,8.51,0.73,5.31,8.5,1246.15,1.59,2.88,246.6
16.03.2009 00:00:00,1001.3,5.68,278.73,4.47,91.9,9.15,8.41,0.74,5.24,8.4,1246.99,1.77,2.5,255.1
16.03.2009 00:10:00,1001.41,5.64,278.68,4.46,92.1,9.12,8.4,0.72,5.24,8.39,1247.31,1.96,3.13,257.3
16.03.2009 00:20:00,1001.39,5.69,278.74,4.52,92.2,9.16,8.44,0.71,5.26,8.43,1247.04,2.04,3.38,246.9
16.03.2009 00:30:00,1001.44,5.64,278.68,4.47,92.2,9.12,8.41,0.71,5.24,8.4,1247.34,2.12,2.75,255.7
16.03.2009 00:40:00,1001.6,5.63,278.67,4.49,92.3,9.12,8.42,0.7,5.25,8.41,1247.56,1.98,3.25,260
16.03.2009 00:50:00,1001.71,5.64,278.66,4.5,92.4,9.12,8.43,0.69,5.25,8.42,1247.68,2.03,3.25,247.7
16.03.2009 01:00:00,1001.76,5.64,278.66,4.52,92.5,9.12,8.44,0.68,5.26,8.43,1247.73,2.48,3.5,254.3
16.03.2009 01:10:00,1001.86,5.64,278.65,4.52,92.5,9.12,8.44,0.68,5.26,8.42,1247.86,2.57,3.88,256
16.03.2009 01:20:00,1001.94,5.64,278.64,4.52,92.5,9.12,8.44,0.68,5.26,8.42,1247.96,2.92,3.88,257
16.03.2009 01:30:00,1001.96,5.63,278.63,4.5,92.4,9.12,8.43,0.69,5.25,8.41,1248.02,2.67,3.75,253.6
